"id","addr","title","url","overview","price","paytype","agent","loc_1","loc_2","loc_3","time","desc"
"http://bj.58.com/zufang/19206786162186x.shtml","燕郊102国道南侧附近  
                            	","雷捷时代招租 有意者请拨打电话(个人) ","http://bj.58.com/zufang/19206786162186x.shtml","2室__1厅__1卫__85㎡__普通住宅__中等装修__朝向南__8层/27层","1000","　半年付","这是经过人工审核认证的房源，100%个人出租，真实待租。","燕郊","潮白河",NA,"2014-09-24","我是房东，我家房子是舒适大两居， 正南向，阳光充沛。配有基础的家具、电器。中等装修，你可以拎包入住，中间楼层，您能比楼上的住户更亲近风景，比楼下的邻居更感惬意！希望我的房子能给你家的感觉，也希望你像我一样爱惜它！ 周边设有丰富的配套设施，饭店，超市一应俱全，交通817.816.930直达国贸上班族的落脚点充分满足你的生活所需！"
"http://bj.58.com/zufang/19311505805319x.shtml","西四北八条  
                            	","居室安静,交通便捷(个人) ","http://bj.58.com/zufang/19311505805319x.shtml","1室__1厅__1卫__21㎡__其他__简单装修__朝向南__4层/4层","2800","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","西城","西四",NA,"2014-09-24","西四北八条内简易楼一间，有独立厨房，三家合用卫生间，能独立洗澡做饭。紧邻4号，6号线地铁以及多条公交线路，交通便捷，居室安静，是两口之家的创业居家首选。本周日下午1.30看房。中介勿扰！"
"http://bj.58.com/zufang/19088892725762x.shtml","附近,双林南路  
                            	","双林苑整洁通透大两居(个人) ","http://bj.58.com/zufang/19088892725762x.shtml","2室__1厅__1卫__90㎡__普通住宅__中等装修__朝向南__6层/6层","3000","　年付","这是经过人工审核认证的房源，100%个人出租，真实待租。","丰台","岳各庄",NA,"2014-09-24","小区座落于丰台区小屯南路，周边商业配套齐全，购物有城乡超市、物美商城、翠微大厦等中高等购物场所。小区旁边聚会就餐方便，有晋风食府、巴厘岛娱乐场所、麦当劳等。同时小区交通非常便利，338、830、507、地铁十四号线途径。小区内环境优美、安静。"
"http://bj.58.com/zufang/19378108318983x.shtml","顺义仁和镇军营北街  
                            	","70M²两居,南北通透包物暖 家电全1600元/月(个人)(个人) ","http://bj.58.com/zufang/19378108318983x.shtml","2室__0厅__1卫__70㎡__普通住宅__简单装修__朝向南北__12层/12层","1600","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","顺义","顺义城区","澜西园","2014-09-24","联系我时，请说是在58同城上看到的，谢谢！"
"http://bj.58.com/zufang/19399812892810x.shtml","随时","海怡庄园低价出租很值(个人) ","http://bj.58.com/zufang/19399812892810x.shtml","3室__2厅__1卫__108㎡__商住两用__简单装修__朝向南北__1层/14层","1600","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","密云","密云城区",NA,"2014-09-24","我是房东，我的房子在密云海怡庄园，生活氛围很浓，附近有公交车站、饭店，超市，日常所需就在身边。"
"http://bj.58.com/zufang/19012076715530x.shtml","双兴苑  
                            	","双兴苑附近一室一厅出租(个人) ","http://bj.58.com/zufang/19012076715530x.shtml","1室__1厅__1卫__60㎡__普通住宅__中等装修__朝向南__2层/3层","1400","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","昌平","小汤山",NA,"2014-09-24","我是房东，我的房子在小汤山暖气片厂（小汤山中学对面），生活氛围很浓，附近有饭店，超市，农贸市场，日常所需就在身边。"
"http://bj.58.com/zufang/19379002970881x.shtml","
                                ","良乡佳仕院小区 2室1厅2卫(个人) ","http://bj.58.com/zufang/19379002970881x.shtml","2室__1厅__2卫__97㎡","2350","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","房山","良乡",NA,"2014-09-24","地铁旁，多条公交经过，精装修，家电齐全，拎包入住"
"http://bj.58.com/zufang/19352860189826x.shtml","石景山西长安街沿线八角游乐园对面  
                            	","石景山融景城二居室出租(个人)(个人) ","http://bj.58.com/zufang/19352860189826x.shtml","2室__1厅__1卫__90㎡__普通住宅__精装修__朝向南__22层/25层","4500","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","石景山","鲁谷","融景城","2014-09-24","融景城三期，小区环境好，楼下即是超市，家电、家具齐全，个人出租，无中介费。"
"http://bj.58.com/zufang/19284464022150x.shtml","丰台丰台南路南侧花乡造甲村  
                            	","自住精致装修住房出租(个人) ","http://bj.58.com/zufang/19284464022150x.shtml","2室__1厅__1卫__90㎡__普通住宅__精装修__朝向南北__15层/18层","4600","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","丰台","科技园区","鸿业兴园二期","2014-09-24","精致装修自住住房出租.家具家电齐全,房子2011年完成的装修,保护很好.用的都是环保建材墙漆用的是都芳.家具买的是意风和宜家,真皮沙发.空调是格力静音变频空调.必须是一家人,合租的不考虑.中介可以带客户。"
"http://bj.58.com/zufang/19399471171591x.shtml","燕郊东燕郊开发区燕灵路口  
                            	","燕郊第一站潮白河燕灵小区 2室1厅73平米 精装修(个人) ","http://bj.58.com/zufang/19399471171591x.shtml","2室__1厅__1卫__73㎡__公寓__精装修__朝向南__4层/6层","1350","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","燕郊","潮白河","燕灵小区","2014-09-24","1.物业费（153元/1季度）水电，煤气，水暖费另算，不包括在房租内。"
"http://bj.58.com/zufang/18835187352197x.shtml","北京市丰台区方庄南路12号方泽园  
                            	","我是房主无中介费(个人) ","http://bj.58.com/zufang/18835187352197x.shtml","3室__2厅__2卫__100㎡__普通住宅__精装修__朝向南北__8层/16层","面议","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","丰台","方庄","方泽园","2014-09-24","全家电，有车位，精装修，拎包入住，位于南三环方庄桥100米，交通方便！看房时间每晚七点后！"
"http://bj.58.com/zufang/19399501949318x.shtml","广安门外大街305号  
                            	","荣丰整租 押一付一(个人) ","http://bj.58.com/zufang/19399501949318x.shtml","1室__0厅__1卫__28㎡__普通住宅__精装修__朝向南__22层/31层","2700","　押一付一","这是经过人工审核认证的房源，100%个人出租，真实待租。","宣武","广安门内","广安门荣丰","2014-09-24","。"
"http://bj.58.com/zufang/19399491490953x.shtml","昌平南口镇兴隆街中段  
                            	","兴隆小区 3室1厅1卫(个人) ","http://bj.58.com/zufang/19399491490953x.shtml","3室__1厅__1卫__78㎡","1200","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","昌平","南口",NA,"2014-09-24","位于南口兴隆街，距离357，883，870路车站100米，交通方便。简单家具，简单装修！房租押一付三，"
"http://bj.58.com/zufang/19387906661249x.shtml","随时","庆""十一"" 永安里站 主卧开租咯(个人) ","http://bj.58.com/zufang/19387906661249x.shtml","2室__1卫__35㎡__普通住宅__精装修__朝向南__4层/6层","面议","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","朝阳","CBD ",NA,"2014-09-24","我是房东，主卧出租，阳光充沛。家具齐全。优质楼层，更安宁，更清净！希望我的房子能给你家的感觉，也希望你像我一样爱惜它！"
"http://bj.58.com/zufang/19394898331016x.shtml","
                                ","角门西马金润家园精装两居室出租(个人) ","http://bj.58.com/zufang/19394898331016x.shtml","2室__1厅__1卫__95㎡","6000","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","丰台","马家堡",NA,"2014-09-24","本人是房东，出租角门东，西马金润家园精装修两居室。此房为2005年建成，结构是南北通透户型，且卫生间带窗，十分适合居住。小区周边交通便利，地铁十号线角门东站及地铁四号线公益西桥站步行十分钟即到。并有多条公交线路抵达如：14路、70路、运通107、运通103、686路、501路、343路、957路、511路等。小区周边大型超市、商场云集，医院、银行、学校、幼儿园一应俱全。如有意向请与我联系！"
"http://bj.58.com/zufang/19354442079114x.shtml","莲石路旁紧临890栗园庄车站200米  
                            	","门头沟惠润嘉园2室1厅1卫,价优寻好邻居(个人) ","http://bj.58.com/zufang/19354442079114x.shtml","2室__1厅__1卫__84㎡__普通住宅__简单装修__朝向南北__22层/28层","1600","　半年付","这是经过人工审核认证的房源，100%个人出租，真实待租。","门头沟","永定",NA,"2014-09-24","房子是舒适大两居， 南北通透，空气流通，阳光充足。配有基础的家具、电器。简单装修，装修后一直开窗通风近半年，无异味，你可以拎包入住。高楼层，视野开阔，您可以尽情享受倚窗俯瞰的豁达畅快！我就住在楼下，希望寻一位好邻居～"
"http://bj.58.com/zufang/19387375190538x.shtml","北小营  
                            	","毛胚别墅便宜出租了(个人) ","http://bj.58.com/zufang/19387375190538x.shtml","5室__2厅__3卫__260㎡__别墅__毛坯__朝向南北__1层/3层","4500","　半年付","这是经过人工审核认证的房源，100%个人出租，真实待租。","顺义","马坡",NA,"2014-09-24","房子大，采光好，联排边户，前后有花园，有两个大露台，有地下室，有车库，小区环境好，适宜淘宝、办公、居家，欢迎多种合作。看房方便，可随时联系。"
"http://bj.58.com/zufang/19399545838214x.shtml","通州区张湾镇砖厂北里106号楼一单元104  
                            	","简装房子出租整套(个人) ","http://bj.58.com/zufang/19399545838214x.shtml","1室__1厅__1卫__85㎡__普通住宅__1层/26层","面议","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","通州","张家湾",NA,"2014-09-24","我是房东，我的房子在通州区张湾镇砖厂北里106号楼一，生活氛围很浓，附近有饭店，超市，日常所需就在身边。"
"http://bj.58.com/zufang/19035640719874x.shtml","黄村镇富强路与兴丰大街路口  
                            	","4号线黄村西里站个人合租主卧1100元(个人) ","http://bj.58.com/zufang/19035640719874x.shtml","3室__1厅__1卫__普通住宅__简单装修__朝向南__5层/5层","1100","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","大兴","黄村","黄村西里","2014-09-24",""
"http://bj.58.com/zufang/19300431437957x.shtml","通州新华北路(北关环岛西南)  
                            	","新近装修 干净整洁 拎包入住(个人) ","http://bj.58.com/zufang/19300431437957x.shtml","2室__2厅__1卫__101㎡__普通住宅__精装修__朝向西南__7层/14层","3100","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","通州","北关","财富东方","2014-09-24","联系我时，请说是在58同城上看到的，谢谢！"
"http://bj.58.com/zufang/19399552620682x.shtml","随时","西二旗城铁附近 1室0厅15平米 有家具可拎包入住(个人) ","http://bj.58.com/zufang/19399552620682x.shtml","1室__0厅__1卫__15㎡__平房__简单装修__朝向西__1层/1层","600","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。",NA,NA,NA,"2014-09-24",""
"http://bj.58.com/zufang/19363411029385x.shtml","土沟新村  
                            	","环境优美,交通便利(个人) ","http://bj.58.com/zufang/19363411029385x.shtml","2室__1厅__1卫__84㎡__普通住宅__简单装修__朝向南__6层/6层","1600","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","昌平","小汤山",NA,"2014-09-24","我是房东，我家房子是舒适大两居， 正南向，阳光充沛。配有基础的家具、电器。简单装修，可以基本满足你的日常起居，优质楼层，更安宁，更清净！希望我的房子能给你家的感觉，也希望你像我一样爱惜它！"
"http://bj.58.com/zufang/19399554315913x.shtml","朝阳双桥地铁南150米  
                            	","出租康惠园3号院5号楼的房子 之前住过几天 一直空着来(个人) ","http://bj.58.com/zufang/19399554315913x.shtml","2室__1厅__1卫__72㎡__普通住宅__简单装修__朝向东北__12层/32层","3300","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","朝阳","双桥","金隅康惠园","2014-09-24","房子是康惠园3号院5号楼的 看照片"
"http://bj.58.com/zufang/19399207097865x.shtml","通州梨园北街18号  
                            	","对面即地铁,周围无数公交,房屋收拾整洁,个人直租,中介勿扰(个人) ","http://bj.58.com/zufang/19399207097865x.shtml","2室__1厅__1卫__94.48㎡__普通住宅__中等装修__朝向南北__6层/6层","2800","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","通州","梨园","梨花园二期","2014-09-24","我是房东，我的房子在梨花园二期，交通非常便利，对面就是梨园地铁站，周围还有647、806、668、802、805、810等公交车。小区比较成熟，生活氛围很浓，小区楼后底商即可穿出小区，即亚太花园酒店对面，银行，医院，学校，娱乐场所，日常所需就在身边。"
"http://bj.58.com/zufang/19365438012805x.shtml","当代商城  
                            	","石景山苹果园杨庄当代商城附近西现代城小区精装2室一厅出租(个人) ","http://bj.58.com/zufang/19365438012805x.shtml","2室__1厅__1卫__90㎡__普通住宅__精装修__朝向东__16层/21层","4300","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","石景山","杨庄 ",NA,"2014-09-24","我是房东，我的房子在石景山杨庄北区西现代城，生活氛围很浓，当代商城就在附近。饭店，超市，日常所需就在身边。"
"http://bj.58.com/zufang/19398743391874x.shtml","太阳宫南街  
                            	","芍药居地铁站附近(圣馨家园)6楼简装修二室一厅,交通超便捷。(个人) ","http://bj.58.com/zufang/19398743391874x.shtml","2室__1厅__1卫__87㎡__普通住宅__简单装修__朝向南北__6层/28层","4700","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","朝阳","太阳宫",NA,"2014-09-24","联系我时，请说是在58同城上看到的，谢谢！"
"http://bj.58.com/zufang/19097212613514x.shtml","开阳桥东200米 北京南站北  
                            	","北京南站附近两居诚招室友(个人) ","http://bj.58.com/zufang/19097212613514x.shtml","2室__1厅__1卫__60㎡__普通住宅__精装修__朝向南__11层/15层","1600","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","丰台","右安门","右外东庄","2014-09-24","联系我时，请说是在58同城上看到的，谢谢！"
"http://bj.58.com/zufang/19378596884613x.shtml","燕郊迎宾路信用社南50米  
                            	","102国道迎宾路口精装修一室一厅首次个人出租(个人) ","http://bj.58.com/zufang/19378596884613x.shtml","1室__1厅__1卫__60㎡__普通住宅__精装修__朝向北__11层/28层","1400","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","燕郊","凤凰国际",NA,"2014-09-24","联系我时，请说是在58同城上看到的，谢谢！"
"http://bj.58.com/zufang/19387830554122x.shtml","北京市北京市平谷区西寺渠村  
                            	","公寓式洋房独立卫生间,独立厨房,能上网,能洗澡,干净整洁(个人) ","http://bj.58.com/zufang/19387830554122x.shtml","1室__1厅__1卫__30㎡__公寓__精装修__朝向南北__2层/2层","500","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","平谷","平谷城区",NA,"2014-09-24","自建房，建成于2013年9月，2013年11月装修完成。"
"http://bj.58.com/zufang/18966513955464x.shtml","王佐镇  
                            	","阁楼精装修小复式新房首次出租,有意电联(个人) ","http://bj.58.com/zufang/18966513955464x.shtml","3室__2厅__2卫__100㎡__普通住宅__中等装修__朝向东西__5层/5层","2600","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","丰台","云岗",NA,"2014-09-24","此房带阁楼，共100平米左右，3室一厅两卫，阁楼上可做卧室或储物间，刚刚装修完，首次出租"
"http://bj.58.com/zufang/19177108388354x.shtml","
                                ","赖马庄 1室1厅1卫(个人) ","http://bj.58.com/zufang/19177108388354x.shtml","1室__1厅__1卫__77㎡","1600","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","昌平","小汤山",NA,"2014-09-24","公交945，昌27等"
"http://bj.58.com/zufang/16831088599939x.shtml","双桥地铁站南何家坟公交站旁  
                            	","双桥附近新装修二楼单间出租,480元月付,个人出租,中介勿扰(个人) ","http://bj.58.com/zufang/16831088599939x.shtml","8室__0厅__2卫__11㎡__公寓__中等装修__朝向南__2层/4层","480","　押一付一","这是经过人工审核认证的房源，100%个人出租，真实待租。","朝阳","双桥",NA,"2014-09-24","联系我时，请说是在58同城上看到的，谢谢！"
"http://bj.58.com/zufang/19366184506626x.shtml","随时","李桥北京市顺义区 3室1厅140平米 精装修(个人) ","http://bj.58.com/zufang/19366184506626x.shtml","3室__1厅__1卫__120㎡__平房__朝向南__1层/1层","面议","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","顺义","李桥",NA,"2014-09-24","我是房东，我的房子在北京市顺义区李桥镇郭庄村，生活氛围很浓，附近有饭店，超市，日常所需就在身边。"
"http://bj.58.com/zufang/19256171169667x.shtml","李桥镇国家地理信息产业园  
                            	","畅顺园一室一厅出租(个人) ","http://bj.58.com/zufang/19256171169667x.shtml","1室__1厅__1卫__52㎡__普通住宅__简单装修__朝向南__8层/11层","1600","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","顺义","机场",NA,"2014-09-24","一居室，位于北京顺义区李桥镇国家地理信息产业园，国门商务区内，紧邻机场，位于机场东路与龙塘路交界，临近六环。屋内有热水器，烟机，灶具，橱柜等基本设施，价格面议，屋内其它设施安装也可面议。"
"http://bj.58.com/zufang/19261930297865x.shtml","上地环岛西马连洼北路  
                            	","菊园小区 3室1厅1卫(个人) ","http://bj.58.com/zufang/19261930297865x.shtml","3室__1厅__1卫__20㎡","1800","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","海淀","马连洼",NA,"2014-09-24","小区位于农业大学校区内，安静安全，周边多路公交车和地铁，可直达上地软件园及中关村地区，出行方便。电视、独立空调、洗衣机、冰箱、热水器、暖气（集中供暖无费用）、可以做饭，家具家电齐全，拎包即可入住。如有意向，请速联系，此房性价比极好，超出你想象的干净整洁，仅此一处，绝无二家，千万不要错过了！"
"http://bj.58.com/zufang/19353343971335x.shtml","随时","胡同里的温馨二层小LOFT 整体厨房卫浴(个人) ","http://bj.58.com/zufang/19353343971335x.shtml","2室__1厅__2卫__55㎡__平房__精装修__朝向南北__1层/2层","5000","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","东城",NA,NA,"2014-09-24","联系我时，请说是在58同城上看到的，谢谢！"
"http://bj.58.com/zufang/19318175117192x.shtml","冷泉村西山林语旁  
                            	","个人出租环山村621所精装两居免物业供暖(个人) ","http://bj.58.com/zufang/19318175117192x.shtml","2室__1厅__1卫__61.6㎡__普通住宅__精装修__朝向南__6层/6层","2600","　年付","这是经过人工审核认证的房源，100%个人出租，真实待租。","海淀","西北旺",NA,"2014-09-24","我是房东，我的房子在环山村621所，生活氛围很浓，附近有各种饭店，物美超市，多趟公交线路在太舟坞下车。"
"http://bj.58.com/zufang/19317571713799x.shtml","永定路口南1500米  
                            	","青塔蔚园一居出租(个人) ","http://bj.58.com/zufang/19317571713799x.shtml","1室__1厅__1卫__48㎡","2400","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","丰台","青塔",NA,"2014-09-24","中介代理免谈，家具家电都有，房子在八层有电梯，南北通透户型。有需要者随时联系"
"http://bj.58.com/zufang/19398206876552x.shtml","
                                ","丰台区万柳园小区 2室1厅1卫 设施齐全，拎包入住(个人) ","http://bj.58.com/zufang/19398206876552x.shtml","2室__1厅__1卫__70㎡","3800","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","丰台","玉泉营",NA,"2014-09-24","紧邻南三环，交通便利，公交地铁直达。南北通透大两居，小区内免费停车，周边设施齐全，区域环境良好。房间两室一厅一卫一厨，南北通透双向大阳台，光照好。家电全新：电视冰箱洗衣机空调热水器全部提供，厨卫家具设施齐全，宽带上网，拎包入住，快捷方便，性价比一流。房屋位于二层，适合各年龄层人士居住。欲租从速，现房可看，中介勿扰。"
"http://bj.58.com/zufang/18710930049674x.shtml","阳光商厦南侧  
                            	","个人出租昌平国泰商场南侧清秀园北区三居室(个人) ","http://bj.58.com/zufang/18710930049674x.shtml","3室__2厅__1卫__108㎡__普通住宅__精装修__朝向南北__6层/6层","3200","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","昌平","昌平县城",NA,"2014-09-24","本人出租南北通透三居室，家具家电齐全，随时入住。位置紧邻阳光商厦、国泰商场、美廉美超市，交通购物方便，非常适合上班族居住。房租年付可以商议。（本人在市区上班居住，看房需周末，上班时间请勿打电话，可以发信息，"
"http://bj.58.com/zufang/18654488864519x.shtml","随时","两室一厅一厨一卫整租(个人) ","http://bj.58.com/zufang/18654488864519x.shtml","2室__1厅__1卫__72㎡__普通住宅__精装修__朝向西南__14层/20层","4200","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","丰台","草桥","南珠苑","2014-09-24","草桥南珠苑两室一厅一厨一卫 ，交通便利，地铁十号线草桥站，公交300路，特8路草桥站下车即到，整套出租，不分租，家具家电齐全，拎包入住，此房主是首次出租，希望你是个爱干净爱护他人财产的有缘人士； 声明：个人出租，中介勿扰！！！"
"http://bj.58.com/zufang/19341429301894x.shtml","白盆窑北京粉末冶金有限公司  
                            	","开间公寓出租 西红门地铁站北百米 交通方便 多趟公交车(个人(个人) ","http://bj.58.com/zufang/19341429301894x.shtml","1室__1厅__1卫__42㎡__普通住宅__精装修__朝向北__5层/7层","1600","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","大兴","西红门",NA,"2014-09-24","开间公寓，西红门地铁站北百米，交通方便，多趟公交车，离站点几十米。附近不到百米有天然氧吧，百亩兴华公园，健身器材多种，多个乒乓球案，篮球场地，旱冰场地超大，大片绿地树木，还有高尔夫球场，是退休养老的风水宝地，也是上班族的最佳选择，新装修，家具家电齐全，拎包入住。要求人口少，爱卫生的朋友入住。"
"http://bj.58.com/zufang/19372798650626x.shtml","丰台丰台区宛平城区晓月苑五里  
                            	","晓月苑小区 1室1厅1卫(个人) ","http://bj.58.com/zufang/19372798650626x.shtml","1室__1厅__1卫__62㎡","2500","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","丰台","卢沟桥",NA,"2014-09-24","房子是09年我结婚是才新装修的，屋内所有家电全新齐全，真皮沙发、真皮床、冰箱、洗衣机、热水器、电视机一应俱全，可拎包入住，小区环境好，空气好，交通特别方便，楼下公交总站，十几条公交线路四通八达，房子干净亮堂，绝对是您的首选！我是房主，中介勿扰，租客不用交中介费！"
"http://bj.58.com/zufang/18348858219657x.shtml","北四环东路小营路10号  
                            	","阳明广场 (三室两厅两卫 适合办公 全新装修)(个人) ","http://bj.58.com/zufang/18348858219657x.shtml","3室__2厅__2卫__142㎡__商住两用__精装修__朝向东南__12层/20层","8500","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","朝阳","亚运村小营","阳明广场","2014-09-24",""
"http://bj.58.com/zufang/19230215600774x.shtml","床 ","古城地铁旁平房出租 距离地铁站公交站约200米(个人) ","http://bj.58.com/zufang/19230215600774x.shtml","1室__0厅__0卫__14㎡__平房__简单装修__朝向西__1层/1层","800","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。",NA,NA,NA,"2014-09-24","​"
"http://bj.58.com/zufang/19399050857093x.shtml","
                                ","顺和花园 2室1厅1卫(个人) ","http://bj.58.com/zufang/19399050857093x.shtml","2室__1厅__1卫__85㎡","1700","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","顺义","石园",NA,"2014-09-24","小区周边交通方便，有852,924等多趟公交，小区非常安静适宜居住，房子南北朝向，采光很好"
"http://bj.58.com/zufang/19376048906506x.shtml","南法信地铁站西800米  
                            	","房东直租东亚首航国际全新精装修大开间,有空调能洗澡做饭(个人) ","http://bj.58.com/zufang/19376048906506x.shtml","1室__1厅__1卫__40㎡__商住两用__精装修__朝向南北__4层/8层","1800","　押二付一","这是经过人工审核认证的房源，100%个人出租，真实待租。","顺义","中央别墅区",NA,"2014-09-24","我是房东，我的房子在东亚首航国际，生活氛围很浓，附近有饭店，超市，日常所需就在身边。距离地铁15号线南法信站步行5-10分钟，交通便利。"
"http://bj.58.com/zufang/19311731997954x.shtml","赵各庄村  
                            	","庙城镇赵各庄村欧曼二厂往东300米(个人) ","http://bj.58.com/zufang/19311731997954x.shtml","7室__2厅__1卫__256㎡__普通住宅__中等装修__朝向南__1层/1层","1300","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","怀柔","庙城",NA,"2014-09-24","整院出租，正房7间3室2厅，西厢房可做饭，有火炕，有暖气，宽带，有限电视。院内全是水泥地面。可放汽车。"
"http://bj.58.com/zufang/19399060287107x.shtml","
                                ","长景新园 整租 1室 1900元(个人) ","http://bj.58.com/zufang/19399060287107x.shtml","1室","1900","无","这是经过人工审核认证的房源，100%个人出租，真实待租。","房山","长阳",NA,"2014-09-24","长景新园 整租 1室 1900元——————此信息来自手机发布"
"http://bj.58.com/zufang/19340479326345x.shtml","床 ","个人出租天通苑太平家园两居室中的一间(个人) ","http://bj.58.com/zufang/19340479326345x.shtml","2室__2厅__1卫__95㎡__普通住宅__精装修__朝向南北__6层/6层","1800","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。",NA,NA,NA,"2014-09-24","联系我时，请说是在58同城上看到的，谢谢！"
"http://bj.58.com/zufang/19399081897603x.shtml","永丰路六里屯回迁房 用友对面  
                            	","百旺新城附近赵庄村公交站新房首次出租家具家电齐全(个人) ","http://bj.58.com/zufang/19399081897603x.shtml","2室__1厅__1卫__80㎡__普通住宅__精装修__朝向南北__12层/13层","2800","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","海淀","西二旗",NA,"2014-09-24","家里回迁分的新房，装修完毕4个月，家具家电添置齐全，拎包即可入住"
"http://bj.58.com/zufang/19399076288008x.shtml","海淀海淀区苏家坨镇台头村南200米  
                            	","独门独院 田园生活 的 平方小院 凤凰岭脚下(个人) ","http://bj.58.com/zufang/19399076288008x.shtml","3室__3厅__3卫__110㎡__平房__中等装修__朝向南北__1层/1层","3500","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","海淀","西苑","凤凰岭公寓","2014-09-24","联系我时，请说是在58同城上看到的，谢谢！"
"http://bj.58.com/zufang/19086358344198x.shtml","随时","顺义南法信首都机场航城广场 2室1厅2卫80m2精装loft(个人) ","http://bj.58.com/zufang/19086358344198x.shtml","2室__1厅__2卫__80㎡__商住两用__豪华装修__朝向西__7层/8层","2900","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","顺义","机场",NA,"2014-09-24","联系我时，请说是在58同城上看到的，谢谢！"
"http://bj.58.com/zufang/19399090477574x.shtml","随时","房东直租,没有中介费,什刹海边。地铁六号线北海北站前(个人) ","http://bj.58.com/zufang/19399090477574x.shtml","1室__1厅__1卫__30㎡__平房__中等装修__朝向南北__1层/1层","1900","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","西城","什刹海",NA,"2014-09-24","我是房东，我的房子在西城区什刹海龙头井街13号，生活氛围很浓，附近有饭店，超市，日常所需就在身边。"
"http://bj.58.com/zufang/19087820067458x.shtml","随时","精装修正规两室一厅新房(个人出租)中介勿扰(个人) ","http://bj.58.com/zufang/19087820067458x.shtml","1室__1厅__1卫__76㎡__普通住宅__精装修__朝向南北__23层/32层","1800","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","石景山","古城",NA,"2014-09-24","联系我时，请说是在58同城上看到的，谢谢！"
"http://bj.58.com/zufang/19398867555073x.shtml","床 ","好房等你看、等你选、(个人) ","http://bj.58.com/zufang/19398867555073x.shtml","2室__1厅__1卫__93㎡__普通住宅__中等装修__朝向南北__6层/6层","2100","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","门头沟","城子街道 ",NA,"2014-09-24","我是房东，我的房子在城子东街13号院，生活氛围很浓，附近有饭店，超市，日常所需就在身边。"
"http://bj.58.com/zufang/19398877776899x.shtml","城铁沙河高教园站往西400米  
                            	","全新的房子 独立卫浴 干净舒适 需要的联系我(个人) ","http://bj.58.com/zufang/19398877776899x.shtml","1室__1厅__1卫__21㎡__普通住宅__精装修__朝向南__8层/28层","700","　押一付三","这是经过人工审核认证的房源，100%个人出租，真实待租。","海淀","西二旗","高教大楼","2014-09-24","真实图片 独门卫浴 空调 洗衣机 家具家电全新"
"http://bj.58.com/zufang/19398887595137x.shtml","随时","唐家岭T09 精装2居室出租(个人) ","http://bj.58.com/zufang/19398887595137x.shtml","2室__1厅__1卫__83㎡__普通住宅__精装修__朝向南北__7层/15层","4000","　年付","这是经过人工审核认证的房源，100%个人出租，真实待租。","海淀","西北旺",NA,"2014-09-24","2012年的新房，全套家具电器配齐，精装修，两室一厅，南北通透"
